,Image_name,Label,Processed_Text,political_specific_count,political_specific_ratio
271,train0278.jpg,NonPolitical,লহলো uradhura troll নিজের বান্ধবিকে বিয়া করা লও হলো uradhura troll অন্যজনরবন্ধবিকেরিয়াকরা,1,0.08333333333333333
272,train0279.jpg,NonPolitical,আবার এভারেস্ট ধইরা keep aware নাড়া দিল কেডা?,1,0.125
273,train0280.jpg,Political,খালেদা জিয়া জেলে যাওয়ার পরে মির্জা ফখরুল ইসলাম যেভাবে বিএনপিকে এগিয়ে নিচ্ছেন piet,4,0.3076923076923077
274,train0281.jpg,NonPolitical,ঈদের পর আম্মু like সালামি গুলো কোথায়?,1,0.14285714285714285
275,train0282.jpg,NonPolitical,আর আমি আমি জানি জানি চোরাবালি কতখানি গিলেছে আমাদের রোজ are,0,0.0
276,train0283.jpg,Political,white সহ আরও প্রতিবিপ্লবী সেনা আমরা যুদ্ধ করে বলশভকদের ধ্বংস করে দেবো কমরেড ট্রটস্কি এবং লাল ফৌজ আমি শুরু করলে পারবি?,5,0.23809523809523808
277,train0284.jpg,Political,"কালকে পিসি বলেছেন এবার সিপেমের ফাইল খুলবেন সে তো কবে থেকেই বলছেন এবার খুলবেন এবার খুলবেন খুলতে আর কতো সময় নেবেন! নাকি কিছু নেই, ফাঁকা আওয়াজ দিচ্ছেন",13,0.48148148148148145
278,train0285.jpg,NonPolitical,"আব্বা ফাস্ট নাইট উৎযাপন কররোঃ randall squash আম ললআব্দ দুও,থার্টি",0,0.0
279,train0286.jpg,NonPolitical,পংখ সিনদেখতেযাচ্ছি নিয়ে এত্যজন তিইকিযাবিনাকি ত্রেকসাথেকেন সিনেন পস্টারোওয়ার্নিং তোরে মিউজিয়ামে দেখলান ছাডযদেখা রাখাদরকার এতবুদ্ধি যযোনতাইএকসাথে অসাধারণ তো,0,0.0
280,train0287.jpg,NonPolitical,"ছাত্র ফাজলামি করার পর টিচার, মগ বয়দিব!এতোঅকালে পেকেগিয়েছিস কিভাবে?! সোমসঢার ফাহনাল সে তো এক বিভীষিকার নাম ছত্রঃ ফরমলিনশনীঅমিখেয়ে স্যৌর",0,0.0
281,train0288.jpg,Political,মেহনতী জনতা ফ্যাসিবাদী বিজপ বিরুদ্ধে লড়াই করা শুরু করলো অন্যান্য লিবারেল বুরজোয়া পার্টি khabardar baapihai hamate,7,0.4375
282,train0289.jpg,Political,না আছে তার মুণ্ডু মাথা না আছে তার মানে তবুও তোমায় হাসতে ছবে তাকিয়ে বুড়োর পনে,1,0.0625
283,train0290.jpg,Political,মানিক ডট্টাচার্য এর পরিবার এখন,2,0.4
284,train0291.jpg,NonPolitical,ভাইআবাইলোফফরিটিভি দেখবকিভা? মোবাইলের ক্যামরাটাঅন করোটিভিরসামনেধেরা! tibia,0,0.0
285,train0292.jpg,NonPolitical,এঢ bipaiirajjiri আমার সারাদিন দাড়িয়ে থাকতেও কোনসমস্যাহিয়না! iilaiiibajjib মাগার পড়তে বসলে স্থির থাকতে পারিনা,0,0.0
286,train0293.jpg,NonPolitical,যেমনে গুম হওযা শুরু হইছে গুম হইলেই ইট হইয়া যায় ajulmidek sane ski alibi ভাবতেছি নিজেরে নিজে গুম কইরা হিট হইয়া যানু,0,0.0
287,train0294.jpg,NonPolitical,পর্তুগালের সাথেকার খেলা দেখলে ঘুমিয়ে যেতেহবে? উত্তর সুইডেন কারণ স্কোরকার্ডে লেখা থাকবে শুয়ে পড়,0,0.0
288,train0295.jpg,NonPolitical,"রাতে আব্বু বাসায় আসার পর, ভাই রবেন hull memos আব্বু! ভাইয়া আমাকে harley ছোট",0,0.0
289,train0296.jpg,NonPolitical,crush mom আন্টি কথায় গেসে? mom হাগতে গেসে মনে হয় toilet,0,0.0
290,train0297.jpg,NonPolitical,hellene মোবাইল আয়ি বই,0,0.0
291,train0298.jpg,NonPolitical,বাসার বেগুনি while দোকানের বেগুনি cal,0,0.0
292,train0299.jpg,NonPolitical,স্যারের প্রশ্নের ভয়ে যখন লাস্ট বেঞ্চে যেয়ে চুপ করে বসে থাকি আমি আমার কাছে এখানে থাকাটাই নিরাপদ মনে হচ্ছে,1,0.05263157894736842
293,train0301.jpg,NonPolitical,আব্বু বাঙ্গির প্রতি আব্বুর ভালোবাশা balloon,1,0.16666666666666666
294,train0302.jpg,NonPolitical,য্যাথ ক্লাস শেষ হওয়ার পর আমার মাথায় আসমান ভাইঙ্গী পরসে,0,0.0
295,train0303.jpg,NonPolitical,keuamihare বাংলাদেশ স্রবি জিনিস টা হারে হারে টের পাইছি শালা আমরাতা পাইছি সালের ত্রেশিয়া কোপেই সবগুলা বলদ আমরা টের পাইছিলাম সেই সালেই কি সৌকস তোরা আমরা তা টের পৌইছি সেই সালেই,2,0.06451612903225806
296,train0304.jpg,NonPolitical,jail caviar suwon ওনার নাতনিকে দেখে এখন আমার মতো অনেকেই বলবে আমি তো ছোটকাল থেকেই বিএনপি করি like,3,0.16666666666666666
297,train0305.jpg,NonPolitical,ইঞডি গণিতে ইঞ্চি চটিতে জাতীয় মিমার সমিতি,1,0.14285714285714285
298,train0306.jpg,NonPolitical,দুইবার ভুমিকম্প হইসে! baiybnbib একবারও টের পাই নাই,0,0.0
299,train0307.jpg,NonPolitical,যখন সারাদিন গরমে ক্লাস করে এসে দেখ যে বাসায় কারেন্ট নেই তুমি lala,1,0.07692307692307693
300,train0308.jpg,NonPolitical,whenyouearishecancodi man কাঁজঅফিস কাঁজী অফিস কাঁজী অফিস,2,0.2857142857142857
301,train0309.jpg,NonPolitical,মটশি key কেমন আছেন? ভাল ike aware imaiirala rival omen,0,0.0
302,train0310.jpg,NonPolitical,যখন তুমি পাশের বাসার আন্টির হারমোনিয়াম সংগিতের জ্বালায় ঘুমাতে পারো না barilla,0,0.0
303,train0311.jpg,NonPolitical,হেলোনানুতুমিযাওয়ারসময়য়েচটাকা দিছিলাতিমিযাওয়ারপরআমুনিয়ানিছে fix talnbmetoxolficial meme fox,0,0.0
304,train0312.jpg,Political,বিজেপি লিডার বিজেপি সরকার শঘরৌ কেমিউনিসম সম্পর্কিতবই রাখলে এবঃ লাল পআমরা ফ্যাসিবাদী নাশাশ সেলাম কমরেড রেসজক্য শ্রব্দ লিখলে জামিন অয়োগ্য ধারায় দশদ্রোহিতার মামলারুজুকৈরা হরোশ,6,0.25
305,train0313.jpg,NonPolitical,দোস্ত আমার বাসার সবকিছু চুরি হয়ে গেছে আমি জানি কে চুরি করেছে faizlami forbid দোস্ত চুরি কোনো চৌর করেছে faizlamikorbi,2,0.1
306,train0314.jpg,Political,যদি জীবন আপনাকে জ্যোতি হওয়ার সুযোগ দেয় টরবি ফুলে হোন বসসু নয়,0,0.0
307,train0315.jpg,Political,নিজেদের পণ্য বিক্রি করার জন্য ধর্মের তথাকথিত বিরোধিতা করার পর বুরজোয়ারা প্রগতিশীলতা হলো আমার প্রণয়ী,4,0.26666666666666666
308,train0316.jpg,Political,ভারত রাষ্ট্রের কৃষক শ্রেণী পুল্লিরিকেড,1,0.2
309,train0317.jpg,NonPolitical,ডজ অবক যে tagmeme elite ফেইসবুকে তোমার আর অঙব হাস লখ সই তুতি,0,0.0
310,train0318.jpg,NonPolitical,জলিল বলো তো com etokhushi তাজমহল কেতৈরি করেছিল? age মিস্ত্রিরী ier much iereetekeee,0,0.0
311,train0319.jpg,NonPolitical,রিয়াদ rail বাঁচনো থেঁকে বিপরযয় পব্যাটিং মাহমুদ্রুল্লোহ বীংলাদেশের ব্যাটিং,0,0.0
312,train0320.jpg,NonPolitical,"uniat মামা, শুনলাম বিয়ে করতেছোস? ভাম দরখাস্ত লিখছসতো? নাইলে কিন্তু মাস বুইঝো!",0,0.0
313,train0321.jpg,NonPolitical,telling mother আম্মু মাত্র এক বিষয়ে ফেইল করসি আব্বুরে বইল না bine,1,0.08333333333333333
314,train0322.jpg,NonPolitical,hello babies আমেরিকানস্টইলেজীবনযোপন করবা fletnelgotouqiia vida bono gotcha hollo আর সৌদি আরব স্টাইলে বিচার চাইবা এইডা কেমনে হয় কও?,0,0.0
315,train0323.jpg,NonPolitical,যখন তোমার পাশে কেউ আজান দেওয়ার পরেও সেহরী করে ৎমো,0,0.0
316,train0324.jpg,NonPolitical,তনছিতা গিলিক আজকালকের ছেলেদের বিশ্বাসনাইআমি তো আজক থেঁকে ওর মুখও দেখতোচাইলা wqngnpcnpb able কিছহইছে?? ওরোঅন্যংকোন মেয়ের সাথে দেখে ফেলছিস? তাবছিড়া পাবলিক আরে নাৎও আমারআরেক ছেলের সাথে দেখে ফেলছে কালকে আমারৌবলছিলও নাকি শহরের বাইবে যাবেঃ বদযধোকাবজ তুইকি মিথ্যুক,0,0.0
317,train0325.jpg,NonPolitical,"uffizi off and off java শরীরটীভিলো না uffijaaa rae তাই মাথা ঘুরায় বমি বমি ভাব, তেঁতুল খাইতে মন চায় তাইনা!",0,0.0
318,train0326.jpg,Political,শিনন মগেস নেনোবাডয শরত tic lost status nationalist party আশঙ্কাই সত্যি! জাতীয় দলের মর্যাদা হারাল তৃণমূল while দডমযাদাহানোজনযত্তডদা,4,0.2222222222222222
319,train0327.jpg,NonPolitical,কি হয়সে ভাই? আপনার মন খারাপ কেন? সেইকখন থেকে মোবাইলটারে iirhiinemule দিয়ে রাখসি মোবাইলটা উড়তেসেইন কিণ্ডু,0,0.0
320,train0328.jpg,NonPolitical,বিয়েবাড়িতে মেয়েরা বেশি খাওয়া যাবে না আসিংযাদের বিয়ে তাদের সাথে হ্যা এত সেজেগুজে আর মেকপ ছা তুলতে হবে করে এসেছি ছবি তুলতে হবে খাওয়া দওয় বাদ ছেলেরা cymene বাংলা ভাই প্রথমেই বসে যেতে হবে হ্যা ভাই তারপর দাঁড়িয়ে খেতে কোনো কথা নাই যেয়ে দেখা যাবে ডায়েট,1,0.021739130434782608
321,train0329.jpg,NonPolitical,বালুপাসদড়িয়ে বালু খাচ্ছি বসুরসতেবললুবস্যভেসে আসরেঞসশায় লাদ্রী,0,0.0
322,train0330.jpg,NonPolitical,zareba এক বোতল রক্ত দিনতো! রঙতেরগ্রণপবলেন আরোলীতাবোল রক্ত নিবেননাকি! far প্রেমিকাকে লাভ লেটার লেখবো গ্রুপ দিয়া কি হইবো! একটা হইলেই হইব!,0,0.0
323,train0331.jpg,Political,camp কেউ হেলমেট পরে মানুষ বাঁচায় hosiburrohmonijoysal আরকেউ হেলমেট পরে মানুষমাডর,2,0.18181818181818182
324,train0332.jpg,Political,ত্রিপুরার মৃনুষ নবইন bengali alive com বছরের বাম আমলের থেকেও বড় ক্ষতি করেছে bop সরকার যাওযার আগে চাঁচাছোলা অভিষেক ill হফ সিটে কাডিডেট খুঁজে পায়না আবার সরকার গড়ার প্রতিশ্রুতি দিচ্ছে! ত্রিপুরা,9,0.2903225806451613
325,train0333.jpg,NonPolitical,চা খোরের যখন মাথা ব্যাথা করে papa papa tunnel padrgiarl paruculuig pweilbd নাপা নাপা papa papa anas abdullan sick,0,0.0
326,train0334.jpg,Political,lie আমাকে পাঞ্জাবে খুন আমাকেও নন্দীগ্রামে করার ষড়যন্ত্র হয়েছিল চেষ্টা করা হয়েছিল এবার বুঝতে পারছেন তো দুজনেই এক পাঠশালায় পড়েছেন,7,0.35
327,train0335.jpg,NonPolitical,iiiaiirbajjiri সারাদিন ঘুম ঘুম ভাব থাকে দে রচ laiiibajjii ধু ঘুমানোর সময় চোখে ঘুম থাকেনী,0,0.0
328,train0336.jpg,NonPolitical,দোস্ত য়েদের প্রপোজ করারসরচাইতেনিরাপদ জায়গাকোনটা? শহীদ মিনারে iinaiiialjii শহীদমিনারে কেন nick কারন ঐখানে কারোপোযোজতাথাকেনা iiiapriop iiiarriop,0,0.0
329,train0337.jpg,NonPolitical,far মরমলসমযয়ের সঢহল পরীক্ষারসময় কালীন স্টাইল,0,0.0
330,train0338.jpg,NonPolitical,স্যার বলেছিল সবুজের দিকে তাকিয়ে থাকলে দৃষ্টিশক্তি বাড়ে তাই সবুজ নামের কেনো ছেলেকে খুঁজছি,1,0.07142857142857142
331,train0339.jpg,NonPolitical,পাশের বাসার আন্টি আমার সম্পকে কোনো গোপন কথা জেনে যাওয়ার পর গোপন কথা arid halved আমি ঘুরি সারা বাংলাদেশ,0,0.0
332,train0340.jpg,NonPolitical,রাত হোমওয়াক করলে যা হয় bacilli tree,0,0.0
333,train0341.jpg,NonPolitical,"ব্যার্থ feeling heartbroken with shift sadie joy others his যদ চলেই যাবে, তবে কেন এসেছিলে আমার জীবনে like current share সগ? আহমেদ and others like this view more comments iipaitiiajiibi ছযাঁক খাইয়াও শান্তি দিবি না! বাসররাতেও কি এমনে আনগো ট্যাগ দিবি ফহিন্নির ঘরে ফহিন্নি! fail bad",1,0.021739130434782608
334,train0342.jpg,Political,দেশভাগের জন্য দুঃখপ্রকাশেরূ নাটক করে জিন্নাহ আগে থেকে মুসলিম বিরোধী প্রচার করা দ্বিজাতিতত্ত্বের প্রচার করা,5,0.3333333333333333
335,train0343.jpg,NonPolitical,আচ্ছা কাক্কু আপনি সব রেজাল্ট বৃহস্পতিবার দেনক্যান? faccbookcom ifoinne পরের দিন শুক্রবার বাসায় যাতেমাইর খোওয়া মিস না হয় nine fine,0,0.0
336,train0344.jpg,Political,তৃণমূলের এখনওপর্যন্তয ঘেটুকুধরেছে times যেটা এথনওঅধরা রযে গোছে দুর্নীতি,4,0.4444444444444444
337,train0345.jpg,NonPolitical,তোমার এরওতপরী ইংরেজীতেএকটপ্যারাগ্রাফলিখো সৌমিস্টার ফাইনাল সৈ তো এক বিরভীষিকার নামি from semifinal ম্যাডাম একটাপ্রেশ্ন হারামিইংলিশ কি?? মেছ ফ্রেন্ড? বেস্টয,0,0.0
338,train0346.jpg,NonPolitical,"saw বল্টু বল তো, মাইর হবে কিন্তু সাউন্ড হবে না এইটার ইংরেজি কি? গুরু ভাই ম্যাডাম নো অডিও, অনলি ভিডিও",0,0.0
339,train0347.jpg,NonPolitical,এখন সারাদিন না খেয়ে থেঁকে মীত্র একটা রোযা রাখি কিন্তু ছোট বেলায় সবাই ufehaii তিনবেলা খেয়ে তিনটা রোযা রাখতাম,0,0.0
340,train0348.jpg,Political,"ডিসসমরে সরকার যাবে মমতার ঘরে শুভেন্দু, ভাই বলে ডকলন মুখ্যমন্ত্রী, রাজ্য রাজনীতিতে চমক দেখাল বিধানসভা মুগামশরী মমভা বন্দোপ খ্যামেন ঘবে গেলেন নিবোধ ধক মমঙা এণ এরণণ পনণাশ নিগী দলন মিলদ দাড",5,0.16129032258064516
341,train0349.jpg,NonPolitical,ঠিকভাবে ব্রাহ্মণবাড়িয়া বানান করার পর আমি শিল্পী আমি শিল্পী,0,0.0
342,train0350.jpg,Political,লকডাউনের সময় বাইবে বের হলে পুলিশের মার খেতেছয় রেল বেচে দেওয়ার এটাই প্রকৃষ্ট সময়,4,0.2857142857142857
343,train0351.jpg,NonPolitical,নামাজ রোজা নাই tsunami craziness খালি ইফতার পার্টি অ্যারেঞ্জ করা,1,0.1
344,train0352.jpg,NonPolitical,নিশ্চয় অন্য মেয়েদের কথা ভাবছে! কিছুদিন বাদেই দুর্গা পূজো সবার জন্য সোপিং করতে হবে,0,0.0
345,train0353.jpg,Political,বর্ষসেরা অভিনয় বিকগযদ যঃস্বদ্রাব্রুব lilies chute nerves aware পিসি কুচুটে,6,0.6
346,train0354.jpg,NonPolitical,বুঝলি দোস্ত দুঃখ হলো জীবনেরসাথী আর সুখতো আসে আর যায়!! ঠিক্যবলছিস্চ আমারবউসবসময় আমর সাথে থাকেআরশালীযোয় আসে,1,0.0625
347,train0355.jpg,Political,"বর্তমান বাজারে গরু গোস্ত টাকা কেজি, খাশির গোস্ত কেজি, মুরগির মাংস টাকা কেজি ডিম টাকা ওজন! meanwhile আওয়ামিলীগ নেতা কর্মীঃ ধুর ভতখানীয",5,0.22727272727272727
348,train0356.jpg,Political,iiieilis সরবাসধ্রীতমকোটাল,0,0.0
349,train0357.jpg,NonPolitical,যখন ডক্তিরি বলে রাতে তাড়াতাড়ি ঘুমাবা নাহলে আরও অসুস্থ হয়ে পরবা দীক্তাল তৌমীল ততী তৌদঙনী,1,0.06666666666666667
350,train0358.jpg,Political,সুমন আতম্মেদ পদ্মেতু থমির গৌপিত টীকা কেজি,1,0.14285714285714285
351,train0359.jpg,NonPolitical,প্রাইভেট না পড়ায় পিটিয়ে ছাত্রীর হাত ভাঙলেন শিক্ষক! সিরাজগঞ্জ প্রতিনিধি প্রাইভেট না পড়া ছাণীগণঃ army একি বিপদে পড়লাম!,0,0.0
352,train0360.jpg,Political,"আমরা যখন বিরোধী ছিলাম, তখন ধবংসাত্মক করিনি মমতা বন্দ্যোপাধ্যায় veil এটা প্রথন গুগলি ছিল কিছু",5,0.3333333333333333
353,train0361.jpg,Political,শুভেন্দু তো দিব্বি তূগমূলে ছিল হটাৎ বিজেপিতে যেতে গেল কেন? যদি টিএমসি তেঘাকত তাহলো ওকেও আজকেপাচিল টপকাতে সেয়ানাটা এটা আগে বুঝদেলী টপকাললো খতো,4,0.17391304347826086
354,train0362.jpg,NonPolitical,born যখন বাবা আমকেবন্ধুদের সাথে নাক মুখ দিয়ে ধোয়া বার করতে দেখে ফেলে boy,0,0.0
355,train0363.jpg,NonPolitical,adman bird এক্সট্রা ক্লাস নাকি পহেলা ফাল্গূনের মেলা? retell আমি the with বন্ধুর বাসায় মিলাদ আম্মু,0,0.0
356,train0364.jpg,NonPolitical,থনী পীডা মিমের langallarsarcosuud বাসারসীমনে দাড়াই থকৌ কেনযসীরীদিন?,0,0.0
357,train0365.jpg,NonPolitical,kid fail bat জমিদার সাহেব. আমি কখনও কারো টা কাওকে নকলকরি না cvibiii trolls পরিক্ষার হল হলে কথা! ভিন্ন,0,0.0
358,train0366.jpg,NonPolitical,জেএসসি পরীক্ষার্থীরা যখন জানতে পারে ডিসেম্বর রেজাল্ট lily mime ছাঁসি দিন শেষ এখননাকেরপোনিআর চোখেরপনি খুশির,0,0.0
359,train0367.jpg,NonPolitical,brriclr যখন ঘুমানোর এক ঘন্টা পরেই এলাম বাজা শুরু করে,0,0.0
360,train0368.jpg,Political,সডৈটেয় সামাশস কেশপুরে তৃণমূল অফিসে দষদায মৈমসমদব সিপিএমের তালা! semis,3,0.3
361,train0369.jpg,NonPolitical,বাসর রাতের কথা চিন্তা করা বিদ্যমান সদ্য বয়ঃসন্ধিকালীন সময় পার করা আমি villi কীর্মজাইনা হইবোঃ,0,0.0
362,train0370.jpg,NonPolitical,hiiteiulmfllleienleiiaiils আমার বন্ধুরা যা পায় vaseline dove আর আমিযা পাই canon bosh,0,0.0
363,train0371.jpg,NonPolitical,"ffhizlhmitorbi যদি ভালো চরিএ বানাতে চাস, তো এখন থেকে সমস্ত মাহলাদের মা বলে ডাকা শুরু কর! fbxeomffaizlamflkrl cfaizlamlrorbi স্যার তাতে আমার চরিএ ঠিক থাকবে আমার বাবার চরিএ কিন্তু",2,0.07142857142857142
364,train0372.jpg,NonPolitical,whenyou your relatives house did day and astor salami relatives pain পনস don that here,0,0.0
365,train0373.jpg,NonPolitical,"fakilbajl uomidar sales জানজানো, সুন্দরছেলেদেরগারল ফ্রেন্ড সবসময় অটী ময়দাওয়ালী গঁধি হয়! হুম ঠিক বলছো big thnynfur uunhiim ট্ব sahib",1,0.05263157894736842
366,train0374.jpg,NonPolitical,সন্ধ্যায় পড়ার জন্য উত্তম মধ্যম দেওয়ার পর যখন আম্মু রাতে খাওয়ায় দেওয়ার জন্য ডাকে আম রজোর দরদ দেশতে হবে পাগ এর বেইমাদ,0,0.0
367,train0375.jpg,Political,mutual roy আজই ফের বিজেপিতে যোগদানের সম্ভাবলা মুকুলের সূত্র বিজেপির বিধায়ক বিজেপিতে যোগদান? হাইলি সাস্পিসিয়াস!? ছয়ে,7,0.4375
368,train0376.jpg,NonPolitical,বলোতে আমরা কিভাবে ক্লাসরুম পরিষ্কার রাখতে পারি? banana ক্লাস না করে বাসায় থাকলে,1,0.07692307692307693
369,train0377.jpg,NonPolitical,"from tcizlemikorbi bitllbarfkort fitlamftkort bazlamni forbid faularrii বলতো, সততার সর্বোচ্চ সীমা কী? frizlamlrorbi স্যার,পরীক্মার হলে বসে নকল করার চিরকুট মুখস্ত করে তারপর পরীক্মার খাতায় লেখা দ? নিয়ে",1,0.037037037037037035
370,train0378.jpg,NonPolitical,rib laetilealhibii স্যার যখন আনাদের দিকে তাকায় vajumidel ssianeb যখন বোর্ড এর দিকে তাকায় fall haji,0,0.0
371,train0379.jpg,NonPolitical,তালো আছি ভালো থকো আকাশের ঠিকননায় চঠ লখ আকাশ,0,0.0
372,train0380.jpg,NonPolitical,মেসেঞ্জারে সাময়িক সময়ের জন্য সমস্যা হয়েছে লে লাইট ইউজারঃ tangaila sarcasm তাতে আমর বাল ছোডা গেল,1,0.0625
373,train0381.jpg,Political,নোদিঢাকায় এসে যেভাবে উষ্ণ অভ্যর্থনা পেলেন baby তিনি ঢাকায় এসে যেভাবে আনাদের উষ্ণ অভ্যর্থনা দিলেন,2,0.13333333333333333
374,train0382.jpg,NonPolitical,ছেটি ভাইযরসথ ফটইটের প্রস্তুতি নিচ্ছি সাহস থাকলে চলে আয় ajar ভাইয়া আজ তোমায় হারবোই কারণ বাসীয়ি আজ কেউ নই,0,0.0
375,train0383.jpg,Political,canandaeazar patrica পাশ করিয়ে দেওয়ার জলা আন্দোলন আঘাদেব সপয়ে ভাবতেও পাবতাম লা সন্তব্য সুখ্যদনরী সমতার আপনাদের সময় তো আর তৃগমূল ছিল না!,3,0.13636363636363635
376,train0384.jpg,NonPolitical,গইবল কিরে তর মনখারাপ নাভাই এমনি কন? faccbookcom bin আরেলিজ্জা পাবার নেই আপনারবোন আমাকে আরভালবাসে না বন্ধু ভবেবল কিছু,1,0.05263157894736842
377,train0385.jpg,NonPolitical,একমাত্র সরকার rib bib যাকে পুরো বাংলাদেশ ভালবাসে bangles,1,0.1111111111111111
378,train0386.jpg,NonPolitical,"জুম্মার নামাজে দানবাক্স আমার সামনে দিয়ে যাওয়ার সময়, যখন আমি দানবাক্সে ধাক্কা দিতে সক্ষম হই বছর বয়সী আমি asia nawab",0,0.0
379,train0387.jpg,NonPolitical,আম্মু আম এখন বিযে করব না আমার পাসানাল পেস লাগব আপাতত bine বিয়া তুঁই করবি তোর বাপেও কর করব might আমি,0,0.0
380,train0388.jpg,Political,ছচ্ছে উন্নয়নহিরে মাঝেরহাট ব্রিজ থেকে উন্নয়ন ঝরেঝরে পড়ছে উন্নয়ন উড়ালূপুল,4,0.4
381,train0389.jpg,NonPolitical,ইংলিশপোরো? নোহ! ফারি নোহ! হোয়াইলে হোয়াইবেন! পরোনকেন? হোয়াই? মাগার ইংলিশ কইতাম ফাত্তাম নো! for even তুমি,0,0.0
382,train0390.jpg,NonPolitical,পরীক্ষার আগররাতে fbeuii seitileiiil বারোট্টারসময় চোখবিন্ধহয়ে আসে সেমিস্টার ফাইলাল সে তো এক বিভীষিকার নাম অন্যান্য রাতে বাজলেও চোখ খোলা পুরাই উলালা মুড ঘুমে,0,0.0
383,train0391.jpg,NonPolitical,ত্রেকমাত্রদেশয়েখানে গডিরিবসাবাস ralg!bnbib ত্রেকসাথেপানিতেচলে পৃথিবীর,0,0.0
384,train0393.jpg,NonPolitical,একসটথ সবকাজিনরা মথিলে গ্রপ পিকচার তলার স্বপ্ন prison স্বপ্নটই থেকে গল,0,0.0
385,train0394.jpg,NonPolitical,iiiiiiel জান আই লাভইঁউ গাইবাল খেবরদারতআমারে জান কইবি তারপর আজরাইল তোর জন নিতে আইস আমারে নিয়া যাইবো!,0,0.0
386,train0395.jpg,NonPolitical,যাকে ভালোবাসা যায় তাকে ময়লা কাপড় আর ছেড়া জামাতেও ভালোবাসা যায়! smartuutru blur,0,0.0
387,train0396.jpg,NonPolitical,when just someone ভাই কত নিলো bur replying grove,0,0.0
388,train0397.jpg,NonPolitical,"দোস্ত সবাই খালি গুম গুম করতেছে আমারতো কিছুই ভালো লাগতেছে না! কিংকস? গুমতো স্বাস্থ্যের জন্য ভালো অনেক রাত হইছে, যা গুমাইয়া পড়!",0,0.0
389,train0398.jpg,Political,বিক্ষোভের ফিরলেন মন্ত্রী ববি হাকিম আমরা তো ডাকিনি কেন এসেছেন? গ্রামবাসী কুচুটে মুখে,3,0.23076923076923078
390,train0399.jpg,NonPolitical,দুতি দুদক দদদ কশশা কমিশণী দণ iiiwhihiuivuniissiun,0,0.0
391,train0400.jpg,NonPolitical,আস্মুঃ তুইবই খোলা রেখে কই বই খোল রাখলে সেইবইপয়তান পড়ো শে আমিঃ আম্মু ঐটা রসায়ন বই লেঃ আমি লেঃ শয়তীন halal memos লেঃ আম্মু লেঃ দাদাজী ঘসস,0,0.0
392,train0401.jpg,NonPolitical,তুমি এখানে যাস্ট একটা ইন্টারভিউ দিতে এসেছো অত নাভাস হবার নেই রিলেক্স করো sahib স্যার একটা বিড়ি হবে নাকি কিছু wii,2,0.09523809523809523
393,train0402.jpg,Political,হ্যাঁ ভাই আমি ছাত্রলীগ নিয়া মিম বানিয়েছিলাম কিন্তু আপনি জানলেন কি করে,1,0.08333333333333333
394,train0403.jpg,NonPolitical,মেয়েরা ছুটিতে বাসায় গেলে পাসফেল বাদদিয়ামাবাবার একটাই প্রশ্ন একটী প্রস্তার আসছে দেখবি? ছেলেরা বাসায় গেলে মাবাবারপ্রেশ্ন keuammhre braila কবে পাস করবি? চাকরি কররি? বিয়ার নাম গন্ধ নাই!!,3,0.1111111111111111
395,train0404.jpg,Political,ইরাকে ভারতীয় সাস গিয়ে গরু যদি সার বেত তাহলে এই সরকায অসেক বেশি সড়েচডে বাত!,2,0.13333333333333333
396,train0405.jpg,NonPolitical,হৃজুর কাজটা হালাল কিনা? ঢলে দৃতু ঝজট নবব দাত বিন!,0,0.0
397,train0406.jpg,NonPolitical,fbizlairilkortf faizlami kit euizlmriirartf বয়ফেন্ডঃ ghizlemilrorbi আম তোমার বাবার কাছে আমাদের বিয়ের কথা বলতে চাই কখন যাওয়া ঠিক fbcomvfaizlanfkorbi rob গালফেন্ডঃ যখন আমার বাবার পায়ে জুতো থাকবে faizlami,1,0.03571428571428571
398,train0407.jpg,Political,"martha chattered বাড়ি, গাড়ি গয়না কিছুই নেই পার্থের, থাকেন পৈতৃক ভিটেয়, বলছে ভোটের হলফনামা নিজয সংবাদদাতা শকাতা কু টু images পিসির মত গরীব আদমি আছে বাবু জুমই পার্থবাবুও",8,0.2857142857142857
399,train0408.jpg,NonPolitical,ত্রেগুলারে কনসার্টবলে? এরচেয়ে আমার বউভালগায় jhflklkasss কমছোকম হাসাইতে তোপারতাম,0,0.0
400,train0409.jpg,Political,ভোটার এত দুর্নীতির পরেও আপনারা ভোট চাইতে আসেন কিভাবে? লজ্ঞজা লাগে না? প্রার্থী লজ্জা? হেইডাতেও প্রিজারভেটিভ দেওয়া আছে মিমস,7,0.3684210526315789
401,train0410.jpg,NonPolitical,কি করে অমিরে জানটা ঘুম পাচ্ছে ঘুমাবো meted hasa koushik meted আমি ঘুমাইলেই তোমারে ভালো আচ্ছা ঘুমাও জান অন্য মেয়ের সাথে নষ্টিফষ্টি করবা,0,0.0
402,train0411.jpg,NonPolitical,whenyou wrote একদিন তো যরেই যাবো several times inpour timeline and now watch everyone sharing কিয়ামতের আগে যানুষ ঘৃত্যু কে নিয়ে উপহাস করবে fulani meme,1,0.04
403,train0412.jpg,NonPolitical,যখন বই খুলে পড়তেবসি পড়তে বসার মিনিট পর,0,0.0
404,train0413.jpg,NonPolitical,মেয়েরা ভাবে চেলেরা যা চায় আসলে চেলেরা যা চায় brircla there,0,0.0
405,train0414.jpg,NonPolitical,আমার বাবা আমার বয়সে যেভাবে স্কুলে যেতেন তার একটি বিরল ছবি,0,0.0
